sectorFrom,supplySector,scenario,x,units,region,subRegion,param,sectorTo,value,sectorToAgg
Electricity_Hydro,Electricity,Policy,0,GWh,Argentina,Colorado,param,industrial,137.20925890556,industrial
Electricity_Hydro,Electricity,Policy,0,GWh,Argentina,Colorado,param,other,45.9001879638837,other
Electricity_Hydro,Electricity,Policy,0,GWh,Argentina,Colorado,param,residential,89.4154426533198,residential
Electricity_Hydro,Electricity,Policy,0,GWh,Argentina,Colorado,param,total,315.57505,total
Electricity_Hydro,Electricity,Policy,0,GWh,Argentina,Colorado,param,cap,315.57505,cap
Electricity_Hydro,Electricity,Policy,0,GWh,Argentina,Colorado,param,capNew,255.57505,capNew
Electricity_Hydro,Electricity,Policy,0,GWh,Argentina,Colorado,param,capOrig,60,capOrig
Electricity_Import,Electricity,Policy,0,GWh,Argentina,Colorado,param,commercial,146.39439965656,commercial
Electricity_Import,Electricity,Policy,0,GWh,Argentina,Colorado,param,industrial,423.312015593382,industrial
Electricity_Import,Electricity,Policy,0,GWh,Argentina,Colorado,param,other,162.70521213939,other
Electricity_Import,Electricity,Policy,0,GWh,Argentina,Colorado,param,residential,302.116612021668,residential
Electricity_Import,Electricity,Policy,0,GWh,Argentina,Colorado,param,total,1034.528239411,total
Electricity_Import,Electricity,Policy,0,GWh,Argentina,Colorado,param,cap,1034.528239411,cap
Electricity_Import,Electricity,Policy,0,GWh,Argentina,Colorado,param,capNew,1034.528239411,capNew
Electricity_RefLiqDiesel,Electricity,Policy,0,GWh,Argentina,Colorado,param,commercial,0.555163894225087,commercial
Electricity_RefLiqDiesel,Electricity,Policy,0,GWh,Argentina,Colorado,param,industrial,172.090408085939,industrial
Electricity_RefLiqDiesel,Electricity,Policy,0,GWh,Argentina,Colorado,param,other,34.6545700370325,other
Electricity_RefLiqDiesel,Electricity,Policy,0,GWh,Argentina,Colorado,param,residential,19.9201882218039,residential
Electricity_RefLiqDiesel,Electricity,Policy,0,GWh,Argentina,Colorado,param,total,227.220330239,total
Electricity_RefLiqDiesel,Electricity,Policy,0,GWh,Argentina,Colorado,param,cap,227.220330239,cap
Electricity_RefLiqDiesel,Electricity,Policy,0,GWh,Argentina,Colorado,param,capNew,194.394330239,capNew
Electricity_RefLiqDiesel,Electricity,Policy,0,GWh,Argentina,Colorado,param,capOrig,32.826,capOrig
Livestock_all,Livestock,Policy,0,head,Argentina,Colorado,param,export,262979,export
Livestock_all,Livestock,Policy,0,head,Argentina,Colorado,param,total,262979,total
Livestock_all,Livestock,Policy,0,head,Argentina,Colorado,param,cap,262979,cap
Livestock_all,Livestock,Policy,0,head,Argentina,Colorado,param,capNew,262979,capNew
Livestock_bulls,Livestock,Policy,0,head,Argentina,Colorado,param,export,5408,export
Livestock_bulls,Livestock,Policy,0,head,Argentina,Colorado,param,total,5408,total
Livestock_bulls,Livestock,Policy,0,head,Argentina,Colorado,param,cap,5408,cap
Livestock_bulls,Livestock,Policy,0,head,Argentina,Colorado,param,capNew,5408,capNew
Livestock_calves,Livestock,Policy,0,head,Argentina,Colorado,param,export,45924,export
Livestock_calves,Livestock,Policy,0,head,Argentina,Colorado,param,total,45924,total
Livestock_calves,Livestock,Policy,0,head,Argentina,Colorado,param,cap,45924,cap
Livestock_calves,Livestock,Policy,0,head,Argentina,Colorado,param,capNew,45924,capNew
Livestock_cows,Livestock,Policy,0,head,Argentina,Colorado,param,export,127040,export
Livestock_cows,Livestock,Policy,0,head,Argentina,Colorado,param,total,127040,total
Livestock_cows,Livestock,Policy,0,head,Argentina,Colorado,param,cap,127040,cap
Livestock_cows,Livestock,Policy,0,head,Argentina,Colorado,param,capNew,127040,capNew
Livestock_heifers,Livestock,Policy,0,head,Argentina,Colorado,param,export,37136,export
Livestock_heifers,Livestock,Policy,0,head,Argentina,Colorado,param,total,37136,total
Livestock_heifers,Livestock,Policy,0,head,Argentina,Colorado,param,cap,37136,cap
Livestock_heifers,Livestock,Policy,0,head,Argentina,Colorado,param,capNew,37136,capNew
Livestock_steers,Livestock,Policy,0,head,Argentina,Colorado,param,export,47471,export
Livestock_steers,Livestock,Policy,0,head,Argentina,Colorado,param,total,47471,total
Livestock_steers,Livestock,Policy,0,head,Argentina,Colorado,param,cap,47471,cap
Livestock_steers,Livestock,Policy,0,head,Argentina,Colorado,param,capNew,47471,capNew
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,Ag_cereals,1.27455679144027,Ag
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,Ag_fruittrees,0.101969156002241,Ag
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,Ag_pasture,1.63683264814931,Ag
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,Ag_specialty,0.070882205339203,Ag
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,Ag_vegetables,0.209997944068975,Ag
W_SW_Runoff,Water,Policy,0,km3,Argentina,Colorado,param,Electricity_Gas,7.17e-05,Electricity
